time_s,displacement_m
16.765385670504994,0.0276
16.78206764629654,0.0276
16.798749622088085,0.0276
16.815431597879634,0.0276
16.832113573671183,0.0276
16.848795549462725,0.0276
16.865477525254278,0.0276
16.882159501045823,0.0276
16.898841476837372,0.0276
16.915523452628918,0.0276
16.932205428420467,0.0276
16.94888740421201,0.0276
16.965569380003558,0.0276
16.982251355795107,0.0276
16.998933331586656,0.0276
17.015615307378198,0.027999999999999997
17.03229728316975,0.027200000000000002
17.048979258961296,0.027200000000000002
17.065661234752845,0.027200000000000002
17.08234321054439,0.027200000000000002
17.09902518633594,0.027200000000000002
17.115707162127485,0.027200000000000002
17.132389137919034,0.0276
17.14907111371058,0.0276
17.165753089502125,0.027999999999999997
17.182435065293674,0.027999999999999997
17.199117041085223,0.027999999999999997
17.215799016876765,0.027999999999999997
17.232480992668318,0.027999999999999997
17.249162968459864,0.027999999999999997
17.26584494425141,0.0276
17.282526920042958,0.0276
17.299208895834507,0.0276
17.31589087162605,0.0276
17.3325728474176,0.0276
17.349254823209147,0.0276
17.365936799000693,0.0276
17.382618774792242,0.0276
17.39930075058379,0.0276
17.415982726375333,0.0276
17.432664702166885,0.027999999999999997
17.44934667795843,0.027999999999999997
17.46602865374998,0.0276
17.482710629541526,0.0276
17.499392605333078,0.0276
17.51607458112462,0.027999999999999997
17.532756556916166,0.0276
17.54943853270772,0.0276
17.56612050849926,0.027999999999999997
17.582802484290806,0.027999999999999997
17.59948446008236,0.027999999999999997
17.616166435873904,0.027999999999999997
17.632848411665446,0.027999999999999997
17.649530387457,0.027999999999999997
17.666212363248544,0.027999999999999997
17.68289433904009,0.027999999999999997
17.69957631483164,0.027999999999999997
17.716258290623188,0.027999999999999997
17.73294026641473,0.027999999999999997
17.749622242206282,0.027999999999999997
17.766304217997828,0.027999999999999997
17.782986193789373,0.027999999999999997
17.799668169580922,0.027999999999999997
17.81635014537247,0.0276
17.833032121164013,0.027999999999999997
17.849714096955566,0.027999999999999997
17.86639607274711,0.027999999999999997
17.883078048538657,0.027999999999999997
17.899760024330206,0.027999999999999997
17.91644200012176,0.027999999999999997
17.933123975913304,0.027999999999999997
17.949805951704846,0.027999999999999997
17.9664879274964,0.0276
17.983169903287944,0.0276
17.999851879079486,0.0276
18.01653385487104,0.0276
18.033215830662584,0.0276
18.04989780645413,0.027999999999999997
18.06657978224568,0.027999999999999997
18.083261758037228,0.027999999999999997
18.09994373382877,0.027999999999999997
18.116625709620322,0.027999999999999997
18.133307685411868,0.027999999999999997
18.149989661203414,0.027999999999999997
18.166671636994963,0.027999999999999997
18.183353612786515,0.027999999999999997
18.200035588578054,0.027999999999999997
18.216717564369606,0.027999999999999997
18.233399540161155,0.027999999999999997
18.2500815159527,0.027999999999999997
18.266763491744246,0.027999999999999997
18.2834454675358,0.027999999999999997
18.30012744332734,0.027999999999999997
18.316809419118886,0.027999999999999997
18.33349139491044,0.027999999999999997
18.35017337070198,0.027999999999999997
18.366855346493526,0.027999999999999997
18.38353732228508,0.027999999999999997
18.40021929807662,0.027999999999999997
18.41690127386817,0.027999999999999997
18.43358324965972,0.027999999999999997
18.45026522545127,0.027999999999999997
18.46694720124281,0.027999999999999997
18.483629177034363,0.027999999999999997
18.500311152825905,0.0276
18.51699312861745,0.0276
18.533675104409003,0.0276
18.550357080200545,0.0276
18.567039055992094,0.027999999999999997
18.583721031783643,0.027999999999999997
18.600403007575196,0.027999999999999997
18.617084983366734,0.0276
18.633766959158287,0.0276
18.650448934949836,0.0276
18.66713091074138,0.0276
18.683812886532927,0.027999999999999997
18.70049486232448,0.0276
18.71717683811602,0.0276
18.733858813907567,0.027999999999999997
18.75054078969912,0.027999999999999997
18.76722276549066,0.027999999999999997
18.783904741282207,0.0276
18.80058671707376,0.0276
18.8172686928653,0.027999999999999997
18.83395066865685,0.027999999999999997
18.8506326444484,0.027999999999999997
18.867314620239952,0.027999999999999997
18.88399659603149,0.027999999999999997
18.900678571823043,0.027999999999999997
18.91736054761459,0.027999999999999997
18.934042523406134,0.027999999999999997
18.950724499197683,0.027999999999999997
18.967406474989236,0.027999999999999997
18.984088450780774,0.027999999999999997
19.000770426572327,0.027999999999999997
19.017452402363876,0.027999999999999997
19.03413437815542,0.027999999999999997
19.050816353946967,0.027999999999999997
19.06749832973852,0.027999999999999997
19.08418030553006,0.027999999999999997
19.100862281321607,0.027999999999999997
19.11754425711316,0.027999999999999997
19.1342262329047,0.027999999999999997
19.150908208696247,0.027999999999999997
19.1675901844878,0.027999999999999997
19.184272160279342,0.027999999999999997
19.20095413607089,0.027999999999999997
19.21763611186244,0.027999999999999997
19.23431808765399,0.027999999999999997
19.25100006344553,0.027999999999999997
19.267682039237084,0.027999999999999997
19.28436401502863,0.027999999999999997
19.301045990820175,0.027999999999999997
19.317727966611724,0.027999999999999997
19.334409942403276,0.027999999999999997
19.351091918194815,0.027999999999999997
19.367773893986367,0.027999999999999997
19.384455869777913,0.027999999999999997
19.401137845569462,0.027999999999999997
19.417819821361007,0.027999999999999997
19.43450179715256,0.027999999999999997
19.451183772944102,0.027999999999999997
19.467865748735647,0.027999999999999997
19.4845477245272,0.027999999999999997
19.501229700318742,0.027999999999999997
19.517911676110288,0.027999999999999997
19.53459365190184,0.027999999999999997
19.551275627693386,0.027999999999999997
19.567957603484928,0.027999999999999997
19.58463957927648,0.027999999999999997
19.601321555068026,0.027999999999999997
19.618003530859575,0.027999999999999997
19.634685506651117,0.027999999999999997
19.65136748244267,0.027999999999999997
19.668049458234215,0.027999999999999997
19.684731434025764,0.027999999999999997
19.70141340981731,0.027999999999999997
